src_ip,src_port,dest_ip,dest_port,proto,start_time,timestamp_start,timestamp_end
192.168.3.131,56499,76.74.140.168,80,tcp,2011-01-25 19:55:35.753629,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56503,tcp,2011-01-25 19:55:35.781788,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56503,tcp,2011-01-25 19:55:35.782570,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56503,tcp,2011-01-25 19:55:35.782571,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56503,65.54.95.140,80,tcp,2011-01-25 19:55:35.782600,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56502,tcp,2011-01-25 19:55:35.785524,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56497,65.54.95.140,80,tcp,2011-01-25 19:55:35.785869,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56502,tcp,2011-01-25 19:55:35.786280,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56502,65.54.95.140,80,tcp,2011-01-25 19:55:35.786300,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55957,65.55.5.232,80,tcp,2011-01-25 19:55:35.800000,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.806766,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.807542,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.807560,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56320,207.46.0.109,80,tcp,2011-01-25 19:55:35.807880,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.808304,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56504,tcp,2011-01-25 19:55:35.809058,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.809059,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.809088,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56503,65.54.95.140,80,tcp,2011-01-25 19:55:35.809228,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56504,tcp,2011-01-25 19:55:35.809827,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56504,65.54.95.140,80,tcp,2011-01-25 19:55:35.809848,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56504,tcp,2011-01-25 19:55:35.810586,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56501,tcp,2011-01-25 19:55:35.810587,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56501,tcp,2011-01-25 19:55:35.811505,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56501,65.54.95.140,80,tcp,2011-01-25 19:55:35.811519,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56501,tcp,2011-01-25 19:55:35.812255,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.812256,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.813007,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56501,tcp,2011-01-25 19:55:35.813008,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.813025,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56501,65.54.95.140,80,tcp,2011-01-25 19:55:35.813031,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.813765,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.814507,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.814521,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.816501,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.817503,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.817524,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.818263,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.818264,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.818286,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56502,65.54.95.140,80,tcp,2011-01-25 19:55:35.819014,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.821999,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.822743,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:35.822758,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
76.74.140.168,80,192.168.3.131,56499,tcp,2011-01-25 19:55:35.824329,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:35.864827,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56500,tcp,2011-01-25 19:55:35.869091,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
207.46.0.109,80,192.168.3.131,56320,tcp,2011-01-25 19:55:35.871968,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56497,tcp,2011-01-25 19:55:35.880973,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56497,tcp,2011-01-25 19:55:35.881742,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56497,tcp,2011-01-25 19:55:35.881743,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56497,tcp,2011-01-25 19:55:35.881743,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56497,65.54.95.140,80,tcp,2011-01-25 19:55:35.881771,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.885707,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
207.46.0.109,80,192.168.3.131,56320,tcp,2011-01-25 19:55:35.889479,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
207.46.0.109,80,192.168.3.131,56320,tcp,2011-01-25 19:55:35.890249,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
207.46.0.109,80,192.168.3.131,56320,tcp,2011-01-25 19:55:35.890251,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
207.46.0.109,80,192.168.3.131,56320,tcp,2011-01-25 19:55:35.890252,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56320,207.46.0.109,80,tcp,2011-01-25 19:55:35.890285,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.895978,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.896795,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.896830,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.897584,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.897586,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.897628,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.898370,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.899118,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.899140,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.899882,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.899883,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.899885,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.899885,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.899914,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.901386,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.901388,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.901417,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.902157,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.902158,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.902181,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56505,65.54.95.66,80,tcp,2011-01-25 19:55:35.902308,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
66.220.149.32,80,192.168.3.131,56048,tcp,2011-01-25 19:55:35.906952,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.908947,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.909712,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.909713,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.909733,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.910475,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55959,65.55.5.231,80,tcp,2011-01-25 19:55:35.910986,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.911221,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.911230,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.911966,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.911968,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.911969,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.911985,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.912721,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.913466,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.913467,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.913484,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.914223,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.914224,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.914225,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:35.914248,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
206.108.207.138,80,192.168.3.131,56058,tcp,2011-01-25 19:55:35.915866,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56503,tcp,2011-01-25 19:55:35.917446,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56503,tcp,2011-01-25 19:55:35.918213,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56503,tcp,2011-01-25 19:55:35.918215,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56503,65.54.95.140,80,tcp,2011-01-25 19:55:35.918251,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56502,tcp,2011-01-25 19:55:35.919730,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56502,tcp,2011-01-25 19:55:35.919731,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56502,65.54.95.140,80,tcp,2011-01-25 19:55:35.919759,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.140,80,192.168.3.131,56502,tcp,2011-01-25 19:55:35.920496,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.66,80,192.168.3.131,56505,tcp,2011-01-25 19:55:35.920497,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.66,80,192.168.3.131,56505,tcp,2011-01-25 19:55:35.920498,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.66,80,192.168.3.131,56505,tcp,2011-01-25 19:55:35.920499,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56505,65.54.95.66,80,tcp,2011-01-25 19:55:35.920537,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
66.220.149.32,80,192.168.3.131,56048,tcp,2011-01-25 19:55:35.934732,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:35.964679,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:35.965476,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:35.965477,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:35.965515,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:35.966265,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:35.967015,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:35.967033,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:35.967772,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.18,443,192.168.3.131,49673,tcp,2011-01-25 19:55:35.999448,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56504,65.54.95.140,80,tcp,2011-01-25 19:55:36.010003,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56499,76.74.140.168,80,tcp,2011-01-25 19:55:36.030012,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:36.045877,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:36.045943,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:36.046699,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55968,72.14.213.101,80,tcp,2011-01-25 19:55:36.059761,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55968,72.14.213.101,80,tcp,2011-01-25 19:55:36.059799,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56048,66.220.149.32,80,tcp,2011-01-25 19:55:36.066507,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56500,65.54.95.140,80,tcp,2011-01-25 19:55:36.071010,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.101,80,192.168.3.131,55968,tcp,2011-01-25 19:55:36.083337,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.101,80,192.168.3.131,55968,tcp,2011-01-25 19:55:36.084631,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56058,206.108.207.138,80,tcp,2011-01-25 19:55:36.120012,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56502,65.54.95.140,80,tcp,2011-01-25 19:55:36.120032,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
66.220.149.32,80,192.168.3.131,56048,tcp,2011-01-25 19:55:36.167101,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
66.220.149.32,80,192.168.3.131,56048,tcp,2011-01-25 19:55:36.181553,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56048,66.220.149.32,80,tcp,2011-01-25 19:55:36.181623,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
66.220.149.32,80,192.168.3.131,56048,tcp,2011-01-25 19:55:36.182382,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
66.220.149.32,80,192.168.3.131,56048,tcp,2011-01-25 19:55:36.182384,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56048,66.220.149.32,80,tcp,2011-01-25 19:55:36.182417,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56061,195.27.155.11,80,tcp,2011-01-25 19:55:36.191302,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,49673,72.14.213.18,443,tcp,2011-01-25 19:55:36.193098,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:36.255021,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55968,72.14.213.101,80,tcp,2011-01-25 19:55:36.284026,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
195.27.155.11,80,192.168.3.131,56061,tcp,2011-01-25 19:55:36.378449,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56061,195.27.155.11,80,tcp,2011-01-25 19:55:36.578041,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56509,65.54.95.75,80,tcp,2011-01-25 19:55:36.627338,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.629461,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56509,tcp,2011-01-25 19:55:36.639527,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56509,65.54.95.75,80,tcp,2011-01-25 19:55:36.639589,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56509,65.54.95.75,80,tcp,2011-01-25 19:55:36.639793,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.643746,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.643785,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.643968,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56509,tcp,2011-01-25 19:55:36.653770,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.655742,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.658515,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.659307,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.659308,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.659335,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.672998,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.673792,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.673794,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.673837,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.675380,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.675382,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.675428,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.676994,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.678011,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.678046,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.678823,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.678826,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.678865,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.679641,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.682006,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.682038,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.682818,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.683596,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.683598,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.683639,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.684401,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.687503,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.687544,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.688325,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.689099,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56510,65.54.95.68,80,tcp,2011-01-25 19:55:36.689131,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.689906,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56510,tcp,2011-01-25 19:55:36.689907,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
