,src_ip,src_port,dest_ip,dest_port,proto,start_time,flow_alerted
22928,59.166.0.4,38418,149.171.126.7,29419,tcp,1421928281,False
22929,59.166.0.4,9834,149.171.126.7,4360,tcp,1421928281,False
22930,59.166.0.3,4224,149.171.126.7,143,tcp,1421928281,False
22931,59.166.0.6,29117,149.171.126.6,54878,tcp,1421928281,False
22932,59.166.0.6,56198,149.171.126.5,53,udp,1421928281,False
22933,59.166.0.9,40808,149.171.126.9,80,tcp,1421928280,False
22934,59.166.0.3,46717,149.171.126.5,53,udp,1421928281,False
22935,59.166.0.4,1041,149.171.126.7,6881,tcp,1421928281,False
22936,59.166.0.4,46745,149.171.126.7,6881,tcp,1421928281,False
22937,59.166.0.7,27606,149.171.126.7,61363,tcp,1421928281,False
22938,59.166.0.7,33358,149.171.126.9,21,tcp,1421928279,False
22939,59.166.0.4,22629,149.171.126.5,111,udp,1421928281,False
22940,59.166.0.4,49616,149.171.126.7,6881,tcp,1421928281,False
22941,59.166.0.8,51430,149.171.126.2,22,tcp,1421928281,False
22942,59.166.0.7,3555,149.171.126.9,41036,tcp,1421928280,False
22943,59.166.0.4,25233,149.171.126.5,61751,tcp,1421928281,False
22944,59.166.0.4,32712,149.171.126.6,80,tcp,1421928281,False
22945,59.166.0.6,27643,149.171.126.3,55071,tcp,1421928281,False
22946,59.166.0.4,11664,149.171.126.7,32948,tcp,1421928281,False
22947,59.166.0.4,43805,149.171.126.2,53,udp,1421928281,False
22948,59.166.0.4,48320,149.171.126.7,6881,tcp,1421928281,False
22949,59.166.0.4,50616,149.171.126.0,53,udp,1421928281,False
22950,59.166.0.7,7335,149.171.126.8,28937,tcp,1421928281,False
22951,175.45.176.3,2317,149.171.126.12,179,tcp,1421928280,True
22952,175.45.176.3,49315,149.171.126.19,1582,tcp,1421928281,True
22953,175.45.176.3,55958,149.171.126.15,179,tcp,1421928281,True
22954,175.45.176.1,22949,149.171.126.17,143,tcp,1421928280,True
22955,175.45.176.1,22949,149.171.126.17,143,tcp,1421928280,True
22956,59.166.0.0,21869,149.171.126.1,53,udp,1421928282,False
22957,59.166.0.7,9027,149.171.126.1,6940,tcp,1421928281,False
22958,59.166.0.1,35469,149.171.126.1,4360,tcp,1421928282,False
22959,59.166.0.1,34196,149.171.126.1,29419,tcp,1421928282,False
22960,175.45.176.1,16300,149.171.126.17,179,tcp,1421928282,False
22961,59.166.0.0,23719,149.171.126.3,80,tcp,1421928282,False
22962,59.166.0.6,65476,149.171.126.8,53,udp,1421928282,False
22963,59.166.0.0,27796,149.171.126.7,6881,tcp,1421928282,False
22964,59.166.0.3,14526,149.171.126.1,53,udp,1421928282,False
22965,59.166.0.5,38409,149.171.126.3,44635,tcp,1421928282,False
22966,59.166.0.5,40109,149.171.126.6,10329,tcp,1421928282,False
22967,59.166.0.1,41096,149.171.126.1,53,udp,1421928282,False
22968,59.166.0.3,37503,149.171.126.5,53,udp,1421928282,False
22969,59.166.0.8,36354,149.171.126.6,41979,tcp,1421928282,False
22970,59.166.0.1,24225,149.171.126.2,5190,tcp,1421928282,False
22971,59.166.0.8,18396,149.171.126.8,16465,tcp,1421928282,False
22972,59.166.0.0,28721,149.171.126.7,6881,tcp,1421928282,False
22973,59.166.0.0,29663,149.171.126.7,6881,tcp,1421928282,False
22974,59.166.0.0,54364,149.171.126.7,6881,tcp,1421928282,False
22975,59.166.0.4,44565,149.171.126.7,21,tcp,1421928281,False
22976,59.166.0.0,24868,149.171.126.7,6881,tcp,1421928282,False
22977,59.166.0.6,24613,149.171.126.2,22,tcp,1421928282,False
22978,59.166.0.8,7795,149.171.126.3,5190,tcp,1421928282,False
22979,59.166.0.1,13002,149.171.126.1,21,tcp,1421928282,False
22980,59.166.0.2,50496,149.171.126.3,29976,tcp,1421928283,False
22981,59.166.0.5,39222,149.171.126.4,111,udp,1421928283,False
22982,59.166.0.8,31675,149.171.126.5,6881,tcp,1421928283,False
22983,59.166.0.6,42827,149.171.126.5,53,udp,1421928283,False
22984,59.166.0.3,64013,149.171.126.1,80,tcp,1421928282,False
22985,59.166.0.2,32445,149.171.126.4,30624,tcp,1421928283,False
22986,59.166.0.2,8830,149.171.126.0,111,udp,1421928283,False
22987,59.166.0.5,13630,149.171.126.4,11906,tcp,1421928283,False
22988,59.166.0.6,61135,149.171.126.1,29419,tcp,1421928283,False
22989,59.166.0.9,35306,149.171.126.2,6881,tcp,1421928283,False
22990,59.166.0.1,36985,149.171.126.1,32948,tcp,1421928282,False
22991,59.166.0.8,54079,149.171.126.5,6881,tcp,1421928283,False
22992,59.166.0.8,56247,149.171.126.3,53,udp,1421928283,False
22993,59.166.0.8,56303,149.171.126.5,53,udp,1421928283,False
22994,59.166.0.8,56544,149.171.126.0,4360,tcp,1421928283,False
22995,59.166.0.9,11197,149.171.126.2,6881,tcp,1421928283,False
22996,59.166.0.2,10225,149.171.126.0,13453,udp,1421928283,False
22997,59.166.0.3,28596,149.171.126.3,18187,tcp,1421928283,False
22998,59.166.0.4,53823,149.171.126.6,53,udp,1421928283,False
22999,59.166.0.6,11653,149.171.126.1,6881,tcp,1421928283,False
23000,59.166.0.8,47641,149.171.126.5,6881,tcp,1421928283,False
23001,59.166.0.8,58292,149.171.126.2,80,tcp,1421928283,False
23002,59.166.0.9,12044,149.171.126.2,6881,tcp,1421928283,False
23003,59.166.0.0,55520,149.171.126.7,6881,tcp,1421928282,False
23004,59.166.0.5,41800,149.171.126.4,46183,udp,1421928283,False
23005,59.166.0.6,14349,149.171.126.1,6881,tcp,1421928283,False
23006,59.166.0.6,39494,149.171.126.1,6881,tcp,1421928283,False
23007,59.166.0.6,62018,149.171.126.1,4360,tcp,1421928283,False
23008,59.166.0.8,33454,149.171.126.5,6881,tcp,1421928283,False
23009,59.166.0.9,39184,149.171.126.2,6881,tcp,1421928283,False
23010,59.166.0.1,53146,149.171.126.4,32263,tcp,1421928283,False
23011,59.166.0.6,40179,149.171.126.1,6881,tcp,1421928283,False
23012,59.166.0.6,42827,149.171.126.5,53,udp,1421928283,False
23013,59.166.0.2,48466,149.171.126.3,80,tcp,1421928279,False
23014,59.166.0.3,16377,149.171.126.7,143,tcp,1421928282,False
23015,59.166.0.1,2368,149.171.126.4,33290,tcp,1421928283,False
23016,59.166.0.8,51226,149.171.126.5,6881,tcp,1421928283,False
23017,59.166.0.9,42624,149.171.126.5,53,udp,1421928283,False
23018,59.166.0.9,44244,149.171.126.9,80,tcp,1421928283,False
23019,59.166.0.3,51677,149.171.126.7,28204,tcp,1421928283,False
23020,59.166.0.6,34936,149.171.126.1,6881,tcp,1421928283,False
23021,59.166.0.6,8764,149.171.126.9,80,tcp,1421928283,False
23022,59.166.0.8,52108,149.171.126.5,6881,tcp,1421928283,False
23023,59.166.0.9,12951,149.171.126.2,6881,tcp,1421928283,False
23024,175.45.176.3,37609,149.171.126.15,179,tcp,1421928282,True
23025,175.45.176.3,1347,149.171.126.12,179,tcp,1421928281,True
23026,175.45.176.0,23889,149.171.126.17,5600,udp,1421928284,True
23027,175.45.176.3,29191,149.171.126.16,69,udp,1421928284,True
23028,175.45.176.3,7940,149.171.126.12,179,tcp,1421928283,True
23029,175.45.176.3,40859,149.171.126.15,179,tcp,1421928284,True
23030,59.166.0.6,25100,149.171.126.9,80,tcp,1421928284,False
23031,59.166.0.8,15004,149.171.126.5,53,udp,1421928284,False
23032,59.166.0.2,38836,149.171.126.0,39745,tcp,1421928283,False
23033,59.166.0.3,62905,149.171.126.8,53,udp,1421928284,False
23034,59.166.0.6,56689,149.171.126.8,6881,tcp,1421928284,False
23035,59.166.0.8,51218,149.171.126.0,29419,tcp,1421928284,False
23036,59.166.0.4,46251,149.171.126.0,42611,tcp,1421928283,False
23037,59.166.0.1,25424,149.171.126.8,53,udp,1421928284,False
23038,59.166.0.6,59209,149.171.126.7,53,udp,1421928284,False
23039,59.166.0.1,28526,149.171.126.9,25,tcp,1421928284,False
23040,59.166.0.6,28031,149.171.126.8,6881,tcp,1421928284,False
23041,59.166.0.8,64118,149.171.126.5,37522,tcp,1421928284,False
23042,59.166.0.3,15040,149.171.126.0,80,tcp,1421928280,False
23043,59.166.0.6,26209,149.171.126.1,32948,tcp,1421928284,False
23044,59.166.0.9,12630,149.171.126.4,25,tcp,1421928284,False
23045,175.45.176.1,65413,149.171.126.17,179,tcp,1421928283,False
23046,59.166.0.6,10750,149.171.126.1,6881,tcp,1421928283,False
23047,59.166.0.6,55822,149.171.126.8,6881,tcp,1421928284,False
23048,59.166.0.8,35924,149.171.126.4,38676,tcp,1421928284,False
23049,59.166.0.8,62858,149.171.126.2,53,udp,1421928284,False
23050,59.166.0.4,19813,149.171.126.8,80,tcp,1421928278,False
23051,59.166.0.9,10322,149.171.126.2,6881,tcp,1421928283,False
23052,59.166.0.3,40262,149.171.126.2,53,udp,1421928284,False
23053,59.166.0.4,57919,149.171.126.8,22,tcp,1421928284,False
23054,59.166.0.6,31016,149.171.126.8,6881,tcp,1421928284,False
23055,59.166.0.6,51476,149.171.126.8,6881,tcp,1421928284,False
23056,59.166.0.9,38523,149.171.126.9,53,udp,1421928284,False
23057,59.166.0.6,61340,149.171.126.8,53,udp,1421928284,False
23058,59.166.0.8,20369,149.171.126.3,80,tcp,1421928284,False
23059,59.166.0.0,9878,149.171.126.8,53,udp,1421928285,False
23060,59.166.0.3,14335,149.171.126.4,80,tcp,1421928284,False
23061,59.166.0.4,47074,149.171.126.0,23027,tcp,1421928284,False
23062,59.166.0.8,52043,149.171.126.0,32948,tcp,1421928284,False
23063,59.166.0.8,27973,149.171.126.0,21,tcp,1421928283,False
23064,59.166.0.0,13501,149.171.126.9,53,udp,1421928285,False
23065,59.166.0.0,52365,149.171.126.7,111,udp,1421928285,False
23066,59.166.0.0,52399,149.171.126.1,5190,tcp,1421928285,False
23067,59.166.0.1,55291,149.171.126.8,53,udp,1421928285,False
23068,59.166.0.4,11872,149.171.126.9,46584,tcp,1421928285,False
23069,59.166.0.0,2730,149.171.126.7,1466,tcp,1421928285,False
23070,59.166.0.0,35910,149.171.126.5,143,tcp,1421928285,False
23071,59.166.0.2,44658,149.171.126.7,53,udp,1421928285,False
23072,59.166.0.8,49240,149.171.126.6,53,udp,1421928285,False
23073,59.166.0.2,31092,149.171.126.5,53,udp,1421928285,False
23074,59.166.0.2,48279,149.171.126.5,53,udp,1421928285,False
23075,59.166.0.8,36185,149.171.126.9,80,tcp,1421928284,False
23076,59.166.0.0,1655,149.171.126.7,17853,udp,1421928285,False
23077,59.166.0.6,27165,149.171.126.8,6881,tcp,1421928284,False
23078,59.166.0.6,54868,149.171.126.5,80,tcp,1421928284,False
23079,59.166.0.2,5946,149.171.126.4,25,tcp,1421928285,False
23080,59.166.0.6,23224,149.171.126.1,21,tcp,1421928282,False
23081,175.45.176.3,57259,149.171.126.15,179,tcp,1421928285,True
23082,175.45.176.3,3179,149.171.126.12,179,tcp,1421928285,True
23083,59.166.0.2,51428,149.171.126.7,111,udp,1421928286,False
23084,59.166.0.5,36452,149.171.126.3,53,udp,1421928286,False
23085,59.166.0.0,41293,149.171.126.5,80,tcp,1421928285,False
23086,59.166.0.0,14307,149.171.126.3,34967,tcp,1421928286,False
23087,59.166.0.8,56887,149.171.126.8,80,tcp,1421928286,False
23088,59.166.0.2,63937,149.171.126.8,37325,tcp,1421928286,False
23089,59.166.0.5,18539,149.171.126.4,25,tcp,1421928286,False
23090,59.166.0.5,59071,149.171.126.9,5190,tcp,1421928286,False
23091,59.166.0.8,32177,149.171.126.6,6881,tcp,1421928286,False
23092,59.166.0.3,21822,149.171.126.8,42611,tcp,1421928285,False
23093,59.166.0.2,53177,149.171.126.7,53631,tcp,1421928286,False
23094,59.166.0.8,55182,149.171.126.1,53,udp,1421928286,False
23095,59.166.0.8,2483,149.171.126.6,6881,tcp,1421928286,False
23096,59.166.0.8,51841,149.171.126.6,58009,tcp,1421928286,False
23097,59.166.0.2,33630,149.171.126.8,42611,tcp,1421928285,False
23098,59.166.0.4,3847,149.171.126.0,41036,tcp,1421928285,False
23099,59.166.0.4,1290,149.171.126.0,21,tcp,1421928283,False
23100,59.166.0.0,15919,149.171.126.7,35402,tcp,1421928286,False
23101,59.166.0.7,1214,149.171.126.7,53,udp,1421928286,False
23102,59.166.0.8,1417,149.171.126.6,6881,tcp,1421928286,False
23103,59.166.0.8,33216,149.171.126.6,6881,tcp,1421928286,False
23104,59.166.0.8,51772,149.171.126.6,6881,tcp,1421928286,False
23105,175.45.176.1,21717,149.171.126.17,179,tcp,1421928284,False
23106,59.166.0.2,16311,149.171.126.2,15744,tcp,1421928286,False
23107,59.166.0.6,52164,149.171.126.3,51657,tcp,1421928286,False
23108,59.166.0.9,64726,149.171.126.4,53,udp,1421928286,False
23109,59.166.0.4,13646,149.171.126.6,41104,tcp,1421928285,False
23110,59.166.0.2,53838,149.171.126.7,63734,udp,1421928286,False
23111,59.166.0.8,28699,149.171.126.4,53017,tcp,1421928286,False
23112,59.166.0.2,11583,149.171.126.3,42611,tcp,1421928286,False
23113,59.166.0.1,34630,149.171.126.3,40918,tcp,1421928287,False
23114,59.166.0.8,48746,149.171.126.8,53,udp,1421928287,False
23115,59.166.0.9,46358,149.171.126.4,53747,tcp,1421928287,False
23116,175.45.176.1,4346,149.171.126.17,179,tcp,1421928286,False
23117,59.166.0.9,12408,149.171.126.8,53,udp,1421928287,False
23118,59.166.0.9,3834,149.171.126.8,1961,tcp,1421928287,False
23119,59.166.0.2,1654,149.171.126.8,23027,tcp,1421928286,False
23120,59.166.0.3,34996,149.171.126.9,11530,tcp,1421928287,False
23121,59.166.0.3,41614,149.171.126.3,3649,tcp,1421928287,False
23122,59.166.0.9,35558,149.171.126.9,25,tcp,1421928287,False
23123,59.166.0.3,58538,149.171.126.8,23027,tcp,1421928286,False
23124,59.166.0.6,32468,149.171.126.4,30257,tcp,1421928286,False
23125,59.166.0.8,50581,149.171.126.6,6881,tcp,1421928286,False
23126,59.166.0.8,13969,149.171.126.1,53,udp,1421928287,False
23127,59.166.0.9,22190,149.171.126.2,143,tcp,1421928286,False
23128,59.166.0.2,46457,149.171.126.8,41036,tcp,1421928287,False
23129,59.166.0.3,23592,149.171.126.8,41036,tcp,1421928287,False
23130,59.166.0.7,31840,149.171.126.6,53,udp,1421928287,False
23131,59.166.0.7,42615,149.171.126.6,5190,tcp,1421928287,False
23132,59.166.0.8,16848,149.171.126.9,25,tcp,1421928287,False
23133,59.166.0.9,1138,149.171.126.1,5190,tcp,1421928287,False
23134,59.166.0.9,8554,149.171.126.8,53,udp,1421928287,False
23135,59.166.0.8,13969,149.171.126.1,53,udp,1421928287,False
23136,10.40.182.1,0,10.40.182.3,0,arp,1421928241,False
23137,10.40.182.1,0,10.40.182.3,0,arp,1421928241,False
23138,175.45.176.3,64306,149.171.126.15,179,tcp,1421928286,True
23139,175.45.176.0,33843,149.171.126.12,25,tcp,1421928283,True
23140,175.45.176.0,33843,149.171.126.12,25,tcp,1421928283,True
23141,175.45.176.3,27177,149.171.126.12,179,tcp,1421928286,True
23142,175.45.176.3,38073,149.171.126.15,179,tcp,1421928287,True
23143,175.45.176.0,62058,149.171.126.11,143,tcp,1421928286,True
23144,175.45.176.1,16708,149.171.126.17,179,tcp,1421928288,False
23145,59.166.0.1,54326,149.171.126.0,80,tcp,1421928288,False
23146,59.166.0.8,32228,149.171.126.4,53,udp,1421928288,False
23147,59.166.0.1,51639,149.171.126.7,6881,tcp,1421928288,False
23148,59.166.0.1,60839,149.171.126.9,53,udp,1421928288,False
23149,59.166.0.2,13255,149.171.126.3,41036,tcp,1421928288,False
23150,59.166.0.4,61295,149.171.126.6,5190,tcp,1421928288,False
23151,59.166.0.5,23982,149.171.126.3,80,tcp,1421928288,False
23152,59.166.0.6,31436,149.171.126.1,53,udp,1421928288,False
23153,59.166.0.6,4807,149.171.126.5,6881,tcp,1421928288,False
23154,59.166.0.7,18148,149.171.126.5,25,tcp,1421928288,False
23155,59.166.0.2,10656,149.171.126.3,21,tcp,1421928285,False
23156,59.166.0.8,42323,149.171.126.0,143,tcp,1421928287,False
23157,59.166.0.7,16528,149.171.126.7,53,udp,1421928288,False
23158,59.166.0.8,2075,149.171.126.0,25,tcp,1421928288,False
23159,59.166.0.2,12443,149.171.126.3,23027,tcp,1421928287,False
23160,59.166.0.1,30956,149.171.126.7,6881,tcp,1421928288,False
23161,59.166.0.5,24999,149.171.126.3,6881,tcp,1421928288,False
23162,59.166.0.5,25875,149.171.126.3,6881,tcp,1421928288,False
23163,59.166.0.5,56353,149.171.126.3,6881,tcp,1421928288,False
23164,59.166.0.5,60092,149.171.126.5,53,udp,1421928288,False
23165,59.166.0.1,27625,149.171.126.7,6881,tcp,1421928288,False
23166,59.166.0.3,20890,149.171.126.1,53,udp,1421928288,False
23167,59.166.0.5,21192,149.171.126.4,42611,tcp,1421928288,False
23168,59.166.0.5,26797,149.171.126.3,6881,tcp,1421928288,False
23169,59.166.0.6,52567,149.171.126.5,6881,tcp,1421928288,False
23170,59.166.0.3,20893,149.171.126.8,21,tcp,1421928284,False
23171,59.166.0.2,54180,149.171.126.8,21,tcp,1421928285,False
23172,59.166.0.9,39824,149.171.126.3,80,tcp,1421928287,False
23173,59.166.0.1,29338,149.171.126.7,6881,tcp,1421928288,False
23174,59.166.0.6,46216,149.171.126.5,6881,tcp,1421928288,False
23175,59.166.0.6,51890,149.171.126.7,53,udp,1421928288,False
23176,59.166.0.2,1244,149.171.126.3,5190,tcp,1421928288,False
23177,59.166.0.5,57316,149.171.126.3,6881,tcp,1421928288,False
23178,59.166.0.5,57517,149.171.126.3,6881,tcp,1421928288,False
23179,59.166.0.1,16829,149.171.126.1,14770,tcp,1421928287,False
23180,59.166.0.1,31791,149.171.126.7,6881,tcp,1421928288,False
23181,59.166.0.5,62660,149.171.126.8,53,udp,1421928288,False
23182,59.166.0.6,32038,149.171.126.0,80,tcp,1421928288,False
23183,59.166.0.6,47078,149.171.126.5,6881,tcp,1421928288,False
23184,59.166.0.6,50031,149.171.126.5,6881,tcp,1421928288,False
23185,59.166.0.5,57517,149.171.126.3,6881,tcp,1421928288,False
23186,59.166.0.4,61295,149.171.126.6,5190,tcp,1421928288,False
23187,59.166.0.2,60291,149.171.126.0,6881,tcp,1421928289,False
23188,59.166.0.2,63563,149.171.126.8,80,tcp,1421928289,False
23189,59.166.0.2,6667,149.171.126.9,53,udp,1421928289,False
23190,59.166.0.5,59934,149.171.126.4,23027,tcp,1421928289,False
23191,59.166.0.3,22502,149.171.126.9,80,tcp,1421928288,False
23192,59.166.0.6,32987,149.171.126.0,143,tcp,1421928288,False
23193,59.166.0.7,10828,149.171.126.7,8481,tcp,1421928289,False
23194,59.166.0.8,43059,149.171.126.5,50003,tcp,1421928289,False
23195,59.166.0.1,42482,149.171.126.5,53,udp,1421928289,False
23196,59.166.0.2,18001,149.171.126.5,5190,tcp,1421928289,False
23197,59.166.0.2,64586,149.171.126.0,6881,tcp,1421928289,False
23198,59.166.0.5,58687,149.171.126.4,41036,tcp,1421928289,False
23199,175.45.176.1,4525,149.171.126.17,179,tcp,1421928288,False
23200,59.166.0.1,58172,149.171.126.7,6881,tcp,1421928288,False
23201,59.166.0.5,1912,149.171.126.4,21,tcp,1421928288,False
23202,59.166.0.2,37092,149.171.126.0,53,udp,1421928289,False
23203,59.166.0.2,65506,149.171.126.0,6881,tcp,1421928289,False
23204,59.166.0.6,1172,149.171.126.5,6881,tcp,1421928288,False
23205,59.166.0.1,38852,149.171.126.4,5190,tcp,1421928289,False
23206,59.166.0.7,8851,149.171.126.5,49036,tcp,1421928289,False
23207,59.166.0.8,4121,149.171.126.5,36089,udp,1421928289,False
23208,59.166.0.2,23379,149.171.126.0,6881,tcp,1421928289,False
23209,59.166.0.2,62581,149.171.126.0,6881,tcp,1421928289,False
23210,59.166.0.6,62827,149.171.126.2,53,udp,1421928289,False
23211,59.166.0.8,46735,149.171.126.5,111,udp,1421928289,False
23212,59.166.0.8,48706,149.171.126.3,53,udp,1421928289,False
23213,175.45.176.0,19303,149.171.126.12,80,tcp,1421928288,True
23214,175.45.176.0,60087,149.171.126.16,143,tcp,1421928287,True
23215,175.45.176.0,60087,149.171.126.16,143,tcp,1421928287,True
23216,175.45.176.3,6562,149.171.126.12,179,tcp,1421928289,True
23217,59.166.0.4,4130,149.171.126.0,2213,tcp,1421928290,False
23218,59.166.0.8,7413,149.171.126.4,42611,tcp,1421928289,False
23219,59.166.0.6,56829,149.171.126.1,5190,tcp,1421928290,False
23220,59.166.0.9,1441,149.171.126.7,10629,tcp,1421928290,False
23221,59.166.0.0,47592,149.171.126.8,5190,tcp,1421928290,False
23222,59.166.0.4,61253,149.171.126.6,53,udp,1421928290,False
23223,59.166.0.6,21403,149.171.126.4,42611,tcp,1421928290,False
23224,59.166.0.8,24098,149.171.126.2,22213,tcp,1421928290,False
23225,175.45.176.1,16051,149.171.126.17,179,tcp,1421928289,False
23226,59.166.0.0,23921,149.171.126.0,53,udp,1421928290,False
23227,59.166.0.8,5244,149.171.126.2,25,tcp,1421928290,False
23228,59.166.0.9,21561,149.171.126.1,1030,tcp,1421928290,False
23229,59.166.0.6,32356,149.171.126.9,53,udp,1421928290,False
23230,59.166.0.8,22615,149.171.126.9,65408,tcp,1421928290,False
23231,59.166.0.1,39064,149.171.126.3,4360,tcp,1421928289,False
23232,59.166.0.5,27002,149.171.126.7,53,udp,1421928290,False
23233,59.166.0.2,19477,149.171.126.0,6881,tcp,1421928289,False
23234,59.166.0.1,39901,149.171.126.3,29419,tcp,1421928290,False
23235,59.166.0.4,46650,149.171.126.1,61800,tcp,1421928290,False
23236,59.166.0.8,2437,149.171.126.1,53,udp,1421928290,False
23237,59.166.0.4,27094,149.171.126.0,80,tcp,1421928290,False
23238,59.166.0.0,65046,149.171.126.2,34313,udp,1421928291,False
23239,59.166.0.5,42445,149.171.126.5,53,udp,1421928291,False
23240,59.166.0.5,9354,149.171.126.0,6881,tcp,1421928291,False
23241,59.166.0.8,8220,149.171.126.4,23027,tcp,1421928290,False
23242,59.166.0.2,34474,149.171.126.9,13754,tcp,1421928291,False
23243,59.166.0.5,11227,149.171.126.0,6881,tcp,1421928291,False
23244,59.166.0.5,58346,149.171.126.7,80,tcp,1421928290,False
23245,59.166.0.0,14128,149.171.126.8,53,udp,1421928291,False
23246,59.166.0.0,38556,149.171.126.0,53,udp,1421928291,False
23247,59.166.0.1,43321,149.171.126.2,22,tcp,1421928291,False
23248,175.45.176.1,17538,149.171.126.17,179,tcp,1421928290,False
23249,59.166.0.1,44063,149.171.126.0,53,udp,1421928291,False
23250,59.166.0.4,1878,149.171.126.8,5190,tcp,1421928291,False
23251,59.166.0.2,35443,149.171.126.9,3951,udp,1421928291,False
23252,59.166.0.2,40107,149.171.126.9,111,udp,1421928291,False
23253,59.166.0.5,10267,149.171.126.0,6881,tcp,1421928291,False
23254,59.166.0.0,25683,149.171.126.5,80,tcp,1421928290,False
23255,59.166.0.0,59934,149.171.126.2,20840,tcp,1421928291,False
23256,59.166.0.5,35434,149.171.126.0,6881,tcp,1421928291,False
23257,59.166.0.5,40665,149.171.126.0,6881,tcp,1421928291,False
23258,59.166.0.5,41825,149.171.126.0,6881,tcp,1421928291,False
23259,59.166.0.1,44157,149.171.126.3,21,tcp,1421928289,False
23260,59.166.0.1,38703,149.171.126.3,32948,tcp,1421928290,False
23261,59.166.0.6,1277,149.171.126.5,80,tcp,1421928290,False
23262,59.166.0.6,60189,149.171.126.4,23027,tcp,1421928290,False
23263,59.166.0.5,8281,149.171.126.8,80,tcp,1421928291,False
23264,59.166.0.9,17969,149.171.126.3,5190,tcp,1421928291,False
23265,59.166.0.0,1085,149.171.126.2,111,udp,1421928291,False
23266,175.45.176.1,8699,149.171.126.19,110,tcp,1421928289,True
23267,175.45.176.0,37550,149.171.126.17,111,udp,1421928291,True
23268,175.45.176.3,42805,149.171.126.15,179,tcp,1421928289,True
23269,175.45.176.2,43601,149.171.126.16,80,tcp,1421928291,True
23270,175.45.176.3,1782,149.171.126.12,179,tcp,1421928291,True
23271,175.45.176.2,27421,149.171.126.11,45448,udp,1421928292,True
23272,59.166.0.0,6967,149.171.126.5,3797,tcp,1421928292,False
23273,59.166.0.1,10899,149.171.126.1,42611,tcp,1421928292,False
23274,59.166.0.3,61068,149.171.126.3,25,tcp,1421928292,False
23275,59.166.0.5,6443,149.171.126.1,4229,tcp,1421928292,False
23276,59.166.0.5,6494,149.171.126.7,53,udp,1421928292,False
23277,59.166.0.7,27052,149.171.126.9,58245,tcp,1421928292,False
23278,59.166.0.8,53717,149.171.126.1,53,udp,1421928292,False
23279,59.166.0.8,6485,149.171.126.4,21,tcp,1421928289,False
23280,59.166.0.8,9046,149.171.126.4,41036,tcp,1421928291,False
23281,59.166.0.0,15910,149.171.126.5,80,tcp,1421928291,False
23282,59.166.0.0,48614,149.171.126.8,58060,tcp,1421928292,False
23283,59.166.0.7,28559,149.171.126.5,26637,tcp,1421928292,False
23284,59.166.0.6,58895,149.171.126.4,41036,tcp,1421928292,False
23285,59.166.0.7,54654,149.171.126.5,59765,tcp,1421928292,False
23286,59.166.0.5,58756,149.171.126.9,22,tcp,1421928291,False
23287,59.166.0.5,48669,149.171.126.9,42606,tcp,1421928292,False
23288,59.166.0.7,56374,149.171.126.1,56267,tcp,1421928292,False
23289,59.166.0.6,1983,149.171.126.4,21,tcp,1421928289,False
23290,59.166.0.7,52832,149.171.126.0,80,tcp,1421928287,False
23291,59.166.0.0,58316,149.171.126.2,5190,tcp,1421928292,False
23292,59.166.0.0,12571,149.171.126.6,80,tcp,1421928291,False
23293,59.166.0.3,23626,149.171.126.2,53,udp,1421928292,False
23294,59.166.0.3,30054,149.171.126.5,5190,tcp,1421928292,False
23295,59.166.0.8,4344,149.171.126.2,22,tcp,1421928292,False
23296,59.166.0.2,22321,149.171.126.1,111,udp,1421928293,False
23297,59.166.0.6,12358,149.171.126.2,53,udp,1421928293,False
23298,59.166.0.6,15907,149.171.126.9,23027,tcp,1421928293,False
23299,59.166.0.4,62201,149.171.126.4,53,udp,1421928293,False
23300,59.166.0.6,34789,149.171.126.4,12292,tcp,1421928293,False
23301,59.166.0.1,11736,149.171.126.1,23027,tcp,1421928292,False
23302,59.166.0.1,40221,149.171.126.1,41036,tcp,1421928293,False
23303,59.166.0.2,23884,149.171.126.1,16688,udp,1421928293,False
23304,59.166.0.2,60810,149.171.126.1,61590,tcp,1421928293,False
23305,59.166.0.4,13494,149.171.126.2,53,udp,1421928293,False
23306,59.166.0.3,61534,149.171.126.6,53,udp,1421928293,False
23307,59.166.0.1,10829,149.171.126.6,44615,tcp,1421928293,False
23308,59.166.0.3,25592,149.171.126.7,25,tcp,1421928293,False
23309,59.166.0.5,40102,149.171.126.2,11231,tcp,1421928293,False
23310,59.166.0.6,36361,149.171.126.6,34315,tcp,1421928293,False
23311,59.166.0.7,65416,149.171.126.0,80,tcp,1421928286,False
23312,59.166.0.1,9997,149.171.126.1,21,tcp,1421928291,False
23313,175.45.176.1,15335,149.171.126.17,179,tcp,1421928292,False
23314,59.166.0.5,8201,149.171.126.5,80,tcp,1421928292,False
23315,59.166.0.1,61452,149.171.126.8,53,udp,1421928293,False
23316,59.166.0.5,11413,149.171.126.2,10650,udp,1421928293,False
23317,59.166.0.5,9945,149.171.126.2,111,udp,1421928293,False
23318,59.166.0.1,38922,149.171.126.4,42084,tcp,1421928293,False
23319,59.166.0.6,15016,149.171.126.9,42611,tcp,1421928293,False
23320,59.166.0.6,36807,149.171.126.9,5190,tcp,1421928293,False
23321,59.166.0.2,11119,149.171.126.8,45242,tcp,1421928294,False
23322,59.166.0.2,49028,149.171.126.4,6881,tcp,1421928294,False
