,timestamp,src_ip,src_port,dest_ip,dest_port,proto,flow_alerted
18952,01/22-13:01:53.632466, 149.171.126.1,53, 59.166.0.0,14455, udp,True
18953,01/22-13:01:53.475836, 175.45.176.3,13981, 149.171.126.14,80, tcp,True
18954,01/22-13:01:53.832481, 149.171.126.8,53, 59.166.0.7,36634, udp,True
18955,01/22-13:01:53.721575, 175.45.176.1,24782, 149.171.126.17,80, tcp,True
18956,01/22-13:01:53.721575, 175.45.176.1,24782, 149.171.126.17,80, tcp,True
18957,01/22-13:01:53.721575, 175.45.176.1,24782, 149.171.126.17,80, tcp,True
18958,01/22-13:01:53.614824, 175.45.176.1,59505, 149.171.126.12,80, tcp,True
18959,01/22-13:01:53.614824, 175.45.176.1,59505, 149.171.126.12,80, tcp,True
18960,01/22-13:01:53.932469, 149.171.126.9,53, 59.166.0.9,19423, udp,True
18961,01/22-13:01:53.934205, 59.166.0.9,64987, 149.171.126.6,21, tcp,True
18962,01/22-13:01:54.032470, 149.171.126.4,53, 59.166.0.6,64840, udp,True
18963,01/22-13:01:54.033746, 59.166.0.6,60350, 149.171.126.4,80, tcp,True
18964,01/22-13:01:54.042504, 59.166.0.6,23623, 149.171.126.1,6881, tcp,True
18965,01/22-13:01:54.043166, 59.166.0.6,62381, 149.171.126.1,6881, tcp,True
18966,01/22-13:01:54.043956, 59.166.0.6,61215, 149.171.126.1,6881, tcp,True
18967,01/22-13:01:54.044621, 59.166.0.6,55984, 149.171.126.1,6881, tcp,True
18968,01/22-13:01:54.045298, 59.166.0.6,54848, 149.171.126.1,6881, tcp,True
18969,01/22-13:01:54.045997, 59.166.0.6,28072, 149.171.126.1,6881, tcp,True
18970,01/22-13:01:54.131422, 59.166.0.6,57471, 149.171.126.4,111, udp,True
18971,01/22-13:01:54.131432, 59.166.0.6,57471, 149.171.126.4,111, udp,True
18972,01/22-13:01:54.137428, 59.166.0.6,30035, 149.171.126.4,16126, udp,True
18973,01/22-13:01:54.137432, 59.166.0.6,30035, 149.171.126.4,16126, udp,True
18974,01/22-13:01:54.140771, 59.166.0.6,57471, 149.171.126.4,111, udp,True
18975,01/22-13:01:54.140777, 59.166.0.6,57471, 149.171.126.4,111, udp,True
18976,01/22-13:01:54.332907, 59.166.0.8,54387, 149.171.126.0,5190, tcp,True
18977,01/22-13:01:54.482456, 149.171.126.0,53, 59.166.0.9,57450, udp,True
18978,01/22-13:01:54.561584, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18979,01/22-13:01:54.562147, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18980,01/22-13:01:54.562147, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18981,01/22-13:01:54.562569, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18982,01/22-13:01:54.562569, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18983,01/22-13:01:54.562731, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18984,01/22-13:01:54.562731, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18985,01/22-13:01:54.563063, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18986,01/22-13:01:54.563063, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18987,01/22-13:01:54.563228, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18988,01/22-13:01:54.563228, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18989,01/22-13:01:54.563587, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18990,01/22-13:01:54.563587, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18991,01/22-13:01:54.563751, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18992,01/22-13:01:54.563751, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18993,01/22-13:01:54.564081, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18994,01/22-13:01:54.564081, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18995,01/22-13:01:54.564251, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18996,01/22-13:01:54.564251, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18997,01/22-13:01:54.566744, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18998,01/22-13:01:54.566744, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
18999,01/22-13:01:54.566761, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19000,01/22-13:01:54.561584, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19001,01/22-13:01:54.631411, 59.166.0.9,50984, 149.171.126.8,111, udp,True
19002,01/22-13:01:54.631422, 59.166.0.9,50984, 149.171.126.8,111, udp,True
19003,01/22-13:01:54.634528, 59.166.0.9,33066, 149.171.126.8,31541, udp,True
19004,01/22-13:01:54.634532, 59.166.0.9,33066, 149.171.126.8,31541, udp,True
19005,01/22-13:01:54.635143, 59.166.0.9,50984, 149.171.126.8,111, udp,True
19006,01/22-13:01:54.635147, 59.166.0.9,50984, 149.171.126.8,111, udp,True
19007,01/22-13:01:54.651375, 175.45.176.1,32586, 149.171.126.11,445, tcp,True
19008,01/22-13:01:54.651375, 175.45.176.1,32586, 149.171.126.11,445, tcp,True
19009,01/22-13:01:54.651375, 175.45.176.1,32586, 149.171.126.11,445, tcp,True
19010,01/22-13:01:54.680607, 175.45.176.2,51942, 149.171.126.13,179, tcp,True
19011,01/22-13:01:54.581434, 175.45.176.1,19581, 149.171.126.15,21, tcp,True
19012,01/22-13:01:54.720484, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19013,01/22-13:01:54.720484, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19014,01/22-13:01:54.720645, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19015,01/22-13:01:54.720645, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19016,01/22-13:01:54.721000, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19017,01/22-13:01:54.721000, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19018,01/22-13:01:54.721159, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19019,01/22-13:01:54.721159, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19020,01/22-13:01:54.722735, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19021,01/22-13:01:54.722735, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19022,01/22-13:01:54.732488, 149.171.126.6,53, 59.166.0.2,53110, udp,True
19023,01/22-13:01:54.833213, 59.166.0.4,2982, 149.171.126.7,22, tcp,True
19024,01/22-13:01:54.852414, 59.166.0.9,57048, 149.171.126.2,21, tcp,True
19025,01/22-13:01:54.892602, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19026,01/22-13:01:54.892602, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19027,01/22-13:01:54.892904, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19028,01/22-13:01:54.892904, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19029,01/22-13:01:54.893078, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19030,01/22-13:01:54.893078, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19031,01/22-13:01:54.893425, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19032,01/22-13:01:54.893425, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19033,01/22-13:01:54.893644, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19034,01/22-13:01:54.893644, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19035,01/22-13:01:54.895188, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19036,01/22-13:01:54.895188, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19037,01/22-13:01:54.895205, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19038,01/22-13:01:54.651375, 175.45.176.1,32586, 149.171.126.11,445, tcp,True
19039,01/22-13:01:54.651375, 175.45.176.1,32586, 149.171.126.11,445, tcp,True
19040,01/22-13:01:55.032466, 149.171.126.1,53, 59.166.0.5,5532, udp,True
19041,01/22-13:01:55.132489, 59.166.0.7,12509, 149.171.126.0,5190, tcp,True
19042,01/22-13:01:55.155614, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19043,01/22-13:01:55.232540, 149.171.126.9,53, 59.166.0.1,38371, udp,True
19044,01/22-13:01:55.417516, 149.171.126.7,53, 59.166.0.8,41835, udp,True
19045,01/22-13:01:55.431421, 59.166.0.1,34845, 149.171.126.9,111, udp,True
19046,01/22-13:01:55.431431, 59.166.0.1,34845, 149.171.126.9,111, udp,True
19047,01/22-13:01:55.434492, 59.166.0.1,34297, 149.171.126.9,43032, udp,True
19048,01/22-13:01:55.434496, 59.166.0.1,34297, 149.171.126.9,43032, udp,True
19049,01/22-13:01:55.435090, 59.166.0.1,34845, 149.171.126.9,111, udp,True
19050,01/22-13:01:55.435094, 59.166.0.1,34845, 149.171.126.9,111, udp,True
19051,01/22-13:01:55.635450, 149.171.126.2,53, 59.166.0.2,37175, udp,True
19052,01/22-13:01:55.699894, 175.45.176.0,13041, 149.171.126.15,445, tcp,True
19053,01/22-13:01:55.699894, 175.45.176.0,13041, 149.171.126.15,445, tcp,True
19054,01/22-13:01:55.699894, 175.45.176.0,13041, 149.171.126.15,445, tcp,True
19055,01/22-13:01:55.155614, 175.45.176.3,44874, 149.171.126.14,80, tcp,True
19056,01/22-13:01:55.852585, 149.171.126.1,53, 59.166.0.2,65067, udp,True
19057,01/22-13:01:55.699894, 175.45.176.0,13041, 149.171.126.15,445, tcp,True
19058,01/22-13:01:55.699894, 175.45.176.0,13041, 149.171.126.15,445, tcp,True
19059,01/22-13:01:56.067869, 149.171.126.3,53, 59.166.0.5,21019, udp,True
19060,01/22-13:01:56.173712, 175.45.176.2,19764, 149.171.126.13,179, tcp,True
19061,01/22-13:01:56.377564, 149.171.126.8,53, 59.166.0.3,27728, udp,True
19062,01/22-13:01:56.414406, 59.166.0.3,52126, 149.171.126.2,22, tcp,True
19063,01/22-13:01:56.532557, 149.171.126.3,53, 59.166.0.8,32982, udp,True
19064,01/22-13:01:56.642378, 149.171.126.1,53, 59.166.0.9,1451, udp,True
19065,01/22-13:01:56.783160, 175.45.176.1,2703, 149.171.126.11,445, tcp,True
19066,01/22-13:01:56.783160, 175.45.176.1,2703, 149.171.126.11,445, tcp,True
19067,01/22-13:01:56.783160, 175.45.176.1,2703, 149.171.126.11,445, tcp,True
19068,01/22-13:01:56.832479, 149.171.126.1,53, 59.166.0.3,4607, udp,True
19069,01/22-13:01:56.760219, 175.45.176.1,16320, 149.171.126.15,21, tcp,True
19070,01/22-13:01:56.932504, 149.171.126.1,53, 59.166.0.1,42997, udp,True
19071,01/22-13:01:56.933982, 59.166.0.1,44560, 149.171.126.0,80, tcp,True
19072,01/22-13:01:56.945592, 59.166.0.1,39674, 149.171.126.1,6881, tcp,True
19073,01/22-13:01:56.946388, 59.166.0.1,38507, 149.171.126.1,6881, tcp,True
19074,01/22-13:01:56.947135, 59.166.0.1,11842, 149.171.126.1,6881, tcp,True
19075,01/22-13:01:56.947787, 59.166.0.1,40365, 149.171.126.1,6881, tcp,True
19076,01/22-13:01:56.948570, 59.166.0.1,35097, 149.171.126.1,6881, tcp,True
19077,01/22-13:01:56.949324, 59.166.0.1,33985, 149.171.126.1,6881, tcp,True
19078,01/22-13:01:57.003464, 149.171.126.8,53, 59.166.0.3,31136, udp,True
19079,01/22-13:01:57.032495, 149.171.126.4,53, 59.166.0.7,44683, udp,True
19080,01/22-13:01:56.783160, 175.45.176.1,2703, 149.171.126.11,445, tcp,True
19081,01/22-13:01:56.783160, 175.45.176.1,2703, 149.171.126.11,445, tcp,True
19082,01/22-13:01:57.132553, 149.171.126.1,53, 59.166.0.4,14536, udp,True
19083,01/22-13:01:57.135433, 59.166.0.4,36694, 149.171.126.0,80, tcp,True
19084,01/22-13:01:57.144672, 59.166.0.4,64315, 149.171.126.0,6881, tcp,True
19085,01/22-13:01:57.145269, 59.166.0.4,63211, 149.171.126.0,6881, tcp,True
19086,01/22-13:01:57.145883, 59.166.0.4,1704, 149.171.126.0,6881, tcp,True
19087,01/22-13:01:57.147422, 59.166.0.4,21078, 149.171.126.0,6881, tcp,True
19088,01/22-13:01:57.148115, 59.166.0.4,60017, 149.171.126.0,6881, tcp,True
19089,01/22-13:01:57.148722, 59.166.0.4,23083, 149.171.126.0,6881, tcp,True
19090,01/22-13:01:57.232418, 149.171.126.2,53, 59.166.0.0,12383, udp,True
19091,01/22-13:01:57.234376, 59.166.0.0,35449, 149.171.126.5,80, tcp,True
19092,01/22-13:01:57.249018, 59.166.0.0,34449, 149.171.126.1,6881, tcp,True
19093,01/22-13:01:57.249636, 59.166.0.0,15829, 149.171.126.1,6881, tcp,True
19094,01/22-13:01:57.250293, 59.166.0.0,16665, 149.171.126.1,6881, tcp,True
19095,01/22-13:01:57.251425, 59.166.0.0,63676, 149.171.126.1,6881, tcp,True
19096,01/22-13:01:57.252096, 59.166.0.0,62565, 149.171.126.1,6881, tcp,True
19097,01/22-13:01:57.252703, 59.166.0.0,63466, 149.171.126.1,6881, tcp,True
19098,01/22-13:01:57.350515, 149.171.126.2,53, 59.166.0.1,35061, udp,True
19099,01/22-13:01:57.353461, 59.166.0.1,14996, 149.171.126.6,80, tcp,True
19100,01/22-13:01:57.357032, 175.45.176.0,9309, 149.171.126.15,445, tcp,True
19101,01/22-13:01:57.357032, 175.45.176.0,9309, 149.171.126.15,445, tcp,True
19102,01/22-13:01:57.357032, 175.45.176.0,9309, 149.171.126.15,445, tcp,True
19103,01/22-13:01:57.380524, 175.45.176.0,19584, 149.171.126.11,111, udp,True
19104,01/22-13:01:57.380531, 175.45.176.0,19584, 149.171.126.11,111, udp,True
19105,01/22-13:01:57.464402, 59.166.0.1,15914, 149.171.126.2,6881, tcp,True
19106,01/22-13:01:57.480462, 59.166.0.1,16768, 149.171.126.2,6881, tcp,True
19107,01/22-13:01:57.357032, 175.45.176.0,9309, 149.171.126.15,445, tcp,True
19108,01/22-13:01:57.357032, 175.45.176.0,9309, 149.171.126.15,445, tcp,True
19109,01/22-13:01:57.490448, 59.166.0.1,63713, 149.171.126.2,6881, tcp,True
19110,01/22-13:01:57.491437, 59.166.0.1,62488, 149.171.126.2,6881, tcp,True
19111,01/22-13:01:57.498402, 59.166.0.1,63298, 149.171.126.2,6881, tcp,True
19112,01/22-13:01:57.500387, 59.166.0.1,1634, 149.171.126.2,6881, tcp,True
19113,01/22-13:01:57.532529, 149.171.126.2,53, 59.166.0.7,18548, udp,True
19114,01/22-13:01:57.632442, 149.171.126.8,53, 59.166.0.6,1604, udp,True
19115,01/22-13:01:57.732473, 149.171.126.4,53, 59.166.0.8,59984, udp,True
19116,01/22-13:01:57.635723, 149.171.126.16,143, 175.45.176.2,8943, tcp,True
19117,01/22-13:01:57.635723, 149.171.126.16,143, 175.45.176.2,8943, tcp,True
19118,01/22-13:01:57.635723, 149.171.126.16,143, 175.45.176.2,8943, tcp,True
19119,01/22-13:01:57.714829, 149.171.126.10,143, 175.45.176.2,13997, tcp,True
19120,01/22-13:01:57.852821, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19121,01/22-13:01:57.853422, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19122,01/22-13:01:57.853422, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19123,01/22-13:01:57.853551, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19124,01/22-13:01:57.853551, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19125,01/22-13:01:57.853723, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19126,01/22-13:01:57.853723, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19127,01/22-13:01:57.854070, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19128,01/22-13:01:57.854070, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19129,01/22-13:01:57.854238, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19130,01/22-13:01:57.854238, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19131,01/22-13:01:57.854576, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19132,01/22-13:01:57.854576, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19133,01/22-13:01:57.854751, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19134,01/22-13:01:57.854751, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19135,01/22-13:01:57.855076, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19136,01/22-13:01:57.855076, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19137,01/22-13:01:57.855262, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19138,01/22-13:01:57.855262, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19139,01/22-13:01:57.856539, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19140,01/22-13:01:57.856539, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19141,01/22-13:01:57.856555, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19142,01/22-13:01:57.852821, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19143,01/22-13:01:57.943505, 149.171.126.7,53, 59.166.0.8,62067, udp,True
19144,01/22-13:01:57.955470, 59.166.0.8,55414, 149.171.126.3,80, tcp,True
19145,01/22-13:01:58.037063, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19146,01/22-13:01:58.037063, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19147,01/22-13:01:58.037217, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19148,01/22-13:01:58.037217, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19149,01/22-13:01:58.037580, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19150,01/22-13:01:58.037580, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19151,01/22-13:01:58.037752, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19152,01/22-13:01:58.037752, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19153,01/22-13:01:58.039247, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19154,01/22-13:01:58.039247, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19155,01/22-13:01:58.054437, 149.171.126.6,53, 59.166.0.9,54617, udp,True
19156,01/22-13:01:58.060458, 59.166.0.9,28912, 149.171.126.2,80, tcp,True
19157,01/22-13:01:58.132357, 59.166.0.9,33522, 149.171.126.7,5190, tcp,True
19158,01/22-13:01:58.167392, 59.166.0.8,26600, 149.171.126.5,6881, tcp,True
19159,01/22-13:01:58.181477, 59.166.0.8,54973, 149.171.126.5,6881, tcp,True
19160,01/22-13:01:58.194445, 59.166.0.8,28258, 149.171.126.5,6881, tcp,True
19161,01/22-13:01:58.194461, 59.166.0.9,30054, 149.171.126.5,6881, tcp,True
19162,01/22-13:01:58.207475, 59.166.0.9,30911, 149.171.126.5,6881, tcp,True
19163,01/22-13:01:58.207491, 59.166.0.8,56655, 149.171.126.5,6881, tcp,True
19164,01/22-13:01:58.223475, 59.166.0.9,31740, 149.171.126.5,6881, tcp,True
19165,01/22-13:01:58.223480, 59.166.0.8,51313, 149.171.126.5,6881, tcp,True
19166,01/22-13:01:58.230458, 59.166.0.9,32546, 149.171.126.5,6881, tcp,True
19167,01/22-13:01:58.230473, 59.166.0.8,52109, 149.171.126.5,6881, tcp,True
19168,01/22-13:01:58.233379, 59.166.0.9,50403, 149.171.126.7,5190, tcp,True
19169,01/22-13:01:58.238119, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19170,01/22-13:01:58.238119, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19171,01/22-13:01:58.238299, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19172,01/22-13:01:58.238299, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19173,01/22-13:01:58.238681, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19174,01/22-13:01:58.238681, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19175,01/22-13:01:58.238836, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19176,01/22-13:01:58.238836, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19177,01/22-13:01:58.239181, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19178,01/22-13:01:58.239181, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19179,01/22-13:01:58.241379, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19180,01/22-13:01:58.241379, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19181,01/22-13:01:58.241397, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19182,01/22-13:01:58.288492, 59.166.0.9,53050, 149.171.126.5,6881, tcp,True
19183,01/22-13:01:58.295457, 59.166.0.9,47874, 149.171.126.5,6881, tcp,True
19184,01/22-13:01:58.168544, 175.45.176.1,28182, 149.171.126.14,21, tcp,True
19185,01/22-13:01:58.332515, 149.171.126.6,53, 59.166.0.1,32647, udp,True
19186,01/22-13:01:58.335833, 149.171.126.5,80, 59.166.0.1,47770, tcp,True
19187,01/22-13:01:58.431485, 59.166.0.1,46847, 149.171.126.5,111, udp,True
19188,01/22-13:01:58.431495, 59.166.0.1,46847, 149.171.126.5,111, udp,True
19189,01/22-13:01:58.449703, 175.45.176.2,47245, 149.171.126.13,179, tcp,True
19190,01/22-13:01:58.458440, 59.166.0.1,4275, 149.171.126.5,25392, udp,True
19191,01/22-13:01:58.458447, 59.166.0.1,4275, 149.171.126.5,25392, udp,True
19192,01/22-13:01:58.485501, 59.166.0.1,46847, 149.171.126.5,111, udp,True
19193,01/22-13:01:58.485511, 59.166.0.1,46847, 149.171.126.5,111, udp,True
19194,01/22-13:01:58.532531, 149.171.126.9,53, 59.166.0.5,3259, udp,True
19195,01/22-13:01:58.553591, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19196,01/22-13:01:58.634453, 149.171.126.7,53, 59.166.0.0,4732, udp,True
19197,01/22-13:01:58.645468, 59.166.0.0,6420, 149.171.126.7,80, tcp,True
19198,01/22-13:01:58.732270, 59.166.0.0,45362, 149.171.126.7,5190, tcp,True
19199,01/22-13:01:58.810736, 175.45.176.1,23249, 149.171.126.11,445, tcp,True
19200,01/22-13:01:58.810736, 175.45.176.1,23249, 149.171.126.11,445, tcp,True
19201,01/22-13:01:58.810736, 175.45.176.1,23249, 149.171.126.11,445, tcp,True
19202,01/22-13:01:58.812464, 59.166.0.0,45275, 149.171.126.9,6881, tcp,True
19203,01/22-13:01:58.823455, 59.166.0.0,46021, 149.171.126.9,6881, tcp,True
19204,01/22-13:01:58.830461, 59.166.0.0,8908, 149.171.126.9,6881, tcp,True
19205,01/22-13:01:58.832519, 149.171.126.4,53, 59.166.0.1,45264, udp,True
19206,01/22-13:01:58.837463, 59.166.0.0,9649, 149.171.126.9,6881, tcp,True
19207,01/22-13:01:58.553591, 175.45.176.3,44377, 149.171.126.14,80, tcp,True
19208,01/22-13:01:58.891395, 59.166.0.0,10417, 149.171.126.9,6881, tcp,True
19209,01/22-13:01:58.923463, 59.166.0.0,38833, 149.171.126.9,6881, tcp,True
19210,01/22-13:01:58.932483, 59.166.0.5,9469, 149.171.126.9,5190, tcp,True
19211,01/22-13:01:59.031413, 59.166.0.1,11697, 149.171.126.4,111, udp,True
19212,01/22-13:01:59.031414, 59.166.0.1,11697, 149.171.126.4,111, udp,True
19213,01/22-13:01:59.034411, 59.166.0.1,13066, 149.171.126.4,43037, udp,True
19214,01/22-13:01:59.034412, 59.166.0.1,13066, 149.171.126.4,43037, udp,True
19215,01/22-13:01:59.035739, 59.166.0.1,11697, 149.171.126.4,111, udp,True
19216,01/22-13:01:59.035745, 59.166.0.1,11697, 149.171.126.4,111, udp,True
19217,01/22-13:01:58.810736, 175.45.176.1,23249, 149.171.126.11,445, tcp,True
19218,01/22-13:01:58.810736, 175.45.176.1,23249, 149.171.126.11,445, tcp,True
19219,01/22-13:01:59.163887, 175.45.176.2,40249, 149.171.126.12,111, udp,True
19220,01/22-13:01:59.163890, 175.45.176.2,40249, 149.171.126.12,111, udp,True
19221,01/22-13:01:59.171479, 59.166.0.5,18812, 149.171.126.3,111, udp,True
19222,01/22-13:01:59.171481, 59.166.0.5,18812, 149.171.126.3,111, udp,True
19223,01/22-13:01:59.232542, 149.171.126.6,53, 59.166.0.4,36219, udp,True
19224,01/22-13:01:59.269488, 59.166.0.5,65283, 149.171.126.3,35328, udp,True
19225,01/22-13:01:59.269489, 59.166.0.5,65283, 149.171.126.3,35328, udp,True
19226,01/22-13:01:59.296525, 59.166.0.5,18812, 149.171.126.3,111, udp,True
19227,01/22-13:01:59.296536, 59.166.0.5,18812, 149.171.126.3,111, udp,True
19228,01/22-13:01:59.332475, 59.166.0.1,19156, 149.171.126.8,5190, tcp,True
19229,01/22-13:01:59.432510, 149.171.126.0,53, 59.166.0.2,1722, udp,True
19230,01/22-13:01:59.757821, 149.171.126.0,53, 59.166.0.7,25412, udp,True
19231,01/22-13:01:59.760495, 59.166.0.7,54832, 149.171.126.1,80, tcp,True
19232,01/22-13:01:59.832495, 149.171.126.1,53, 59.166.0.2,27980, udp,True
19233,01/22-13:01:59.756448, 175.45.176.2,14629, 149.171.126.10,25, tcp,True
19234,01/22-13:01:59.756448, 175.45.176.2,14629, 149.171.126.10,25, tcp,True
19235,01/22-13:01:59.756448, 175.45.176.2,14629, 149.171.126.10,25, tcp,True
19236,01/22-13:01:59.756454, 175.45.176.1,11854, 149.171.126.15,21, tcp,True
19237,01/22-13:01:59.894442, 59.166.0.7,28195, 149.171.126.2,6881, tcp,True
19238,01/22-13:01:59.900461, 59.166.0.7,56648, 149.171.126.2,6881, tcp,True
19239,01/22-13:01:59.932496, 59.166.0.8,58310, 149.171.126.2,5190, tcp,True
19240,01/22-13:01:59.935443, 59.166.0.7,51376, 149.171.126.2,6881, tcp,True
19241,01/22-13:01:59.936419, 59.166.0.7,30752, 149.171.126.2,6881, tcp,True
19242,01/22-13:01:59.950462, 59.166.0.7,51014, 149.171.126.2,6881, tcp,True
19243,01/22-13:01:59.962497, 59.166.0.7,32360, 149.171.126.2,6881, tcp,True
19244,01/22-13:02:00.079493, 59.166.0.9,51897, 149.171.126.9,5190, tcp,True
19245,01/22-13:02:00.131499, 59.166.0.7,2844, 149.171.126.4,111, udp,True
19246,01/22-13:02:00.131501, 59.166.0.7,2844, 149.171.126.4,111, udp,True
19247,01/22-13:02:00.134574, 59.166.0.7,43208, 149.171.126.4,61968, udp,True
19248,01/22-13:02:00.134579, 59.166.0.7,43208, 149.171.126.4,61968, udp,True
19249,01/22-13:02:00.135176, 59.166.0.7,2844, 149.171.126.4,111, udp,True
19250,01/22-13:02:00.135180, 59.166.0.7,2844, 149.171.126.4,111, udp,True
19251,01/22-13:02:00.202502, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19252,01/22-13:02:00.203351, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19253,01/22-13:02:00.203351, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19254,01/22-13:02:00.203456, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19255,01/22-13:02:00.203456, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19256,01/22-13:02:00.203589, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19257,01/22-13:02:00.203589, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19258,01/22-13:02:00.203957, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19259,01/22-13:02:00.203957, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19260,01/22-13:02:00.204126, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
19261,01/22-13:02:00.204126, 175.45.176.3,13258, 149.171.126.14,80, tcp,True
